assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,season
0,0,90,100.0,100.0,1,98770,0,0,-2,2,0.0,0,,GK,0.3,0.3,0,Ørjan,0.3,12,0,10.2,27,False,101.2,,,,,537,,43,0,0,0,98770.jpg,2.1,0,15,Nyland,0.4,False,,a,2,7,0.0,15,53781,0,44171,0,0.1,3.5,Nyland,0,2019-20
5,9,328,100.0,100.0,6,85242,0,0,-3,3,551.8,2,,MID,3.0,3.0,3,Conor,3.0,29,3,125.3,28,False,384.8,,,,,1526,,57,0,0,0,85242.jpg,3.1,0,0,Hourihane,0.2,False,,a,2,7,317.0,83,21523,0,31679,0,0.5,14.6,Hourihane,4,2019-20
7,19,601,100.0,100.0,7,114283,0,0,-1,1,1209.2,4,,MID,2.5,3.6,10,Jack,3.6,63,8,287.0,29,False,826.6,,,,,3233,,59,0,1,0,114283.jpg,4.1,0,0,Grealish,14.4,False,,a,2,7,837.0,149,3451403,0,2863872,0,0.6,25.3,Grealish,8,2019-20
5,0,281,100.0,100.0,5,193488,0,0,-3,3,482.2,0,,MID,1.0,1.0,1,Anwar,1.0,48,4,152.0,30,False,383.2,,,,,2046,,52,0,0,0,193488.jpg,2.7,0,0,El Ghazi,0.7,False,,a,2,7,655.0,93,309053,0,298449,0,0.2,17.9,El Ghazi,3,2019-20
3,4,321,100.0,100.0,6,122806,0,0,-3,3,503.3,0,,MID,1.8,2.3,5,John,2.3,41,3,145.9,31,False,458.6,,,,,2312,,52,0,0,0,122806.jpg,3.0,0,0,McGinn,2.6,False,,a,2,7,499.0,84,1421393,0,1470311,0,0.4,16.2,McGinn,3,2019-20
0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,0,,MID,0.0,0.0,0,Andre,0.0,0,0,0.0,32,False,0.0,,,,,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Aug,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,524,0,1580,0,0.0,0.0,Green,0,2019-20
0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,,MID,0.0,0.0,0,Birkir,0.0,0,0,0.0,33,False,0.0,,,,,0,Left Aston Villa by mutual consent on 8/8.,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,806,0,7921,0,0.0,0.0,Bjarnason,0,2019-20
1,0,43,100.0,100.0,1,221239,0,0,-3,3,71.7,0,,MID,1.3,1.3,1,Keinan,1.3,7,0,29.9,34,False,27.8,,,,,534,,42,0,0,0,221239.jpg,1.4,0,0,Davis,0.3,False,,a,2,7,212.0,25,42392,0,47567,0,0.3,6.0,Davis,0,2019-20
0,0,37,100.0,100.0,0,40564,0,0,-1,1,27.2,0,,MID,0.2,0.1,0,Henri,0.1,6,0,5.5,35,False,13.4,,,,,190,,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.3,False,,a,2,7,13.0,12,69556,0,68310,0,0.0,2.7,Lansbury,0,2019-20
1,0,48,100.0,100.0,2,89274,0,0,-3,3,56.9,0,,MID,0.2,0.1,0,José Ignacio,0.1,5,0,17.3,36,False,47.0,,,,,329,,57,0,0,0,89274.jpg,1.7,0,0,Peleteiro Romallo,0.2,False,,a,2,7,73.0,17,17837,0,30851,0,0.0,3.0,Jota,0,2019-20
0,3,346,0.0,0.0,4,21205,0,0,-2,2,0.3,1,,GK,0.0,0.0,0,Tom,0.0,35,0,50.7,94,False,507.4,,,,,1794,Knee injury - Unknown return date,43,1,0,0,21205.jpg,3.0,0,67,Heaton,2.1,False,,i,2,7,0.0,59,295459,0,568403,0,0.0,13.7,Heaton,0,2019-20
0,0,32,75.0,75.0,0,61603,0,0,-1,1,21.2,0,,MID,0.0,0.0,0,Daniel,0.0,11,0,4.7,120,False,18.6,,,,,317,Muscle injury - 75% chance of playing,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.5,False,,d,2,7,8.0,6,26169,0,142120,0,0.0,1.4,Drinkwater,1,2019-20
3,10,433,100.0,100.0,5,169359,0,0,-2,2,432.9,1,,DEF,1.5,1.6,2,Matt,1.6,40,1,106.9,309,False,503.8,,,,,2291,,43,0,0,0,169359.jpg,2.9,0,0,Targett,1.1,False,,a,2,7,130.0,80,340828,0,346225,0,0.4,18.6,Targett,4,2019-20
1,7,180,0.0,0.0,6,213345,0,0,-6,6,169.8,1,,FWD,0.0,0.0,0,Wesley,0.0,31,5,108.3,428,False,296.2,,,,,1782,Knee injury - Unknown return date,54,0,1,0,213345.jpg,3.2,0,0,Moraes,0.8,False,,i,2,7,632.0,67,404124,0,439834,0,0.0,12.4,Wesley,3,2019-20
0,0,3,100.0,100.0,0,79852,0,0,-2,2,0.0,0,,GK,0.0,0.0,0,Jed,0.0,0,0,0.0,429,False,0.0,,,,,7,,43,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,a,2,7,0.0,1,1685,0,7353,0,0.0,0.2,Steer,0,2019-20
2,9,537,100.0,100.0,6,149484,0,0,-1,1,87.3,1,,DEF,3.7,3.4,2,Tyrone,3.4,53,2,96.6,445,False,758.0,,,,,2902,,44,0,0,0,149484.jpg,2.7,0,0,Mings,3.3,False,,a,2,7,119.0,90,633337,0,561993,0,0.8,20.5,Mings,7,2019-20
2,4,335,100.0,100.0,5,199798,0,0,-2,2,151.8,1,,DEF,4.0,3.7,2,Ezri,3.7,39,1,72.8,452,False,400.6,,,,,2038,,43,0,0,0,199798.jpg,2.6,0,0,Konsa Ngoyo,0.2,False,,a,2,7,173.0,65,17514,0,10777,0,0.9,15.1,Konsa,3,2019-20
0,4,252,75.0,25.0,3,108156,0,0,-2,2,31.9,1,,DEF,0.0,0.0,0,Bjorn,0.0,32,1,44.5,455,False,329.6,,,,,1446,Achilles injury - 75% chance of playing,43,0,0,0,108156.jpg,2.5,0,0,Engels,0.4,False,,d,2,7,81.0,42,103846,0,99993,0,0.0,9.8,Engels,1,2019-20
2,4,342,100.0,100.0,6,203368,0,0,-2,2,241.5,1,,DEF,1.0,2.0,8,Frédéric,2.0,36,0,77.2,458,False,451.2,,,,,2038,,43,0,0,0,203368.jpg,2.5,0,0,Guilbert,0.4,False,,a,2,7,77.0,62,105536,0,118783,0,0.5,14.4,Guilbert,7,2019-20
2,7,270,100.0,100.0,6,148508,0,0,-3,3,303.7,2,,MID,5.7,5.1,2,Mahmoud Ahmed,5.1,29,6,145.7,465,False,422.4,,,,,1936,,52,0,0,0,148508.jpg,2.9,1,0,Ibrahim Hassan,1.8,False,,a,2,7,741.0,98,223461,0,306675,0,1.0,18.8,Trézéguet,2,2019-20
2,5,411,,,8,230046,0,0,-2,2,293.2,0,,MID,2.0,2.0,2,Douglas Luiz,2.0,51,3,118.0,470,False,508.6,,,,,2604,,43,0,0,0,230046.jpg,2.5,0,0,Soares de Paulo,3.7,False,,a,2,7,377.0,90,940364,0,761792,0,0.5,20.9,Douglas Luiz,8,2019-20
0,0,0,0.0,0.0,0,88175,0,0,-3,3,0.0,0,,GK,0.0,0.0,0,Lovre,0.0,0,0,0.0,474,False,0.0,,,,,0,Joined Toulouse on loan until the end of the season on 20/1. - Expected back 01 Aug,42,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,,n,2,7,0.0,0,2037,0,5879,0,0.0,0.0,Kalinic,0,2019-20
0,0,273,100.0,100.0,1,184704,0,0,-1,1,162.9,0,,MID,0.7,0.7,1,Marvelous,0.7,37,0,47.9,491,False,292.2,,,,,1826,,44,0,0,0,184704.jpg,1.5,0,0,Nakamba,0.6,False,,a,2,7,24.0,43,128880,0,115172,0,0.2,9.8,Nakamba,5,2019-20
0,0,8,,,0,223349,0,0,0,0,1.6,0,,MID,0.3,0.3,0,Indiana,0.3,1,0,0.9,600,False,1.2,,,,,47,,45,0,0,0,223349.jpg,1.0,0,0,Vassilev,0.0,False,,a,2,7,7.0,4,1865,0,1188,0,0.1,0.9,Vassilev,0,2019-20
0,4,203,100.0,100.0,2,8432,0,0,-3,3,10.0,2,,GK,3.3,3.1,2,José,3.1,20,0,30.0,603,False,289.4,,,,,1080,,42,0,0,1,8432.jpg,3.4,0,33,Reina,1.1,False,,a,2,7,0.0,41,218605,0,138234,0,0.7,9.8,Reina,1,2019-20
0,2,74,,,4,217487,0,0,-9,9,131.5,0,,FWD,1.7,1.6,1,Mbwana,1.6,18,1,44.2,613,False,67.6,,,,,940,,51,0,0,0,217487.jpg,2.1,0,0,Samatta,0.2,False,,a,2,7,245.0,29,129691,0,115142,0,0.3,5.7,Samatta,1,2019-20
0,0,5,0.0,0.0,0,83091,0,0,-2,2,1.7,0,,FWD,0.0,0.0,0,Borja,0.0,2,0,0.4,623,False,0.2,,,,,16,Contract with club expired on 30/6,53,0,0,0,83091.jpg,1.0,0,0,González Tomás,0.0,False,,u,2,7,2.0,2,1732,0,1458,0,0.0,0.4,Bastón,0,2019-20
0,0,0,,,0,490098,0,0,0,0,0.0,0,,MID,0.0,0.0,0,Kaine,0.0,0,0,0.0,659,False,0.0,,,,,0,,45,0,0,0,490098.jpg,0.0,0,0,Hayden,0.0,False,,a,2,7,0.0,0,103,0,15,0,0.0,0.0,Hayden,0,2019-20
0,5,362,100.0,100.0,3,56917,0,0,0,0,51.5,2,,DEF,0.0,0.2,2,Steve,0.7,48,1,77.2,58,False,557.2,,,,,2427,,50,0,0,0,56917.jpg,1.8,1,0,Cook,0.2,False,,a,3,91,159.0,52,44223,0,51015,0,0.1,10.4,Steve Cook,6,2019-20
2,6,499,100.0,50.0,4,126184,0,0,-2,2,92.7,1,,DEF,0.5,0.4,0,Nathan,1.3,46,2,111.0,59,False,691.2,,,,,2503,,48,0,0,0,126184.jpg,2.7,0,0,Aké,6.0,False,,a,3,91,326.0,79,614610,0,1391080,0,0.3,16.5,Aké,2,2019-20
0,0,18,0.0,0.0,0,41320,0,0,-3,3,29.6,0,,DEF,0.0,0.0,0,Charlie,0.0,2,0,5.2,60,False,22.4,,,,,126,Knee injury - Unknown return date,42,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,,i,3,91,0.0,3,3567,0,17590,0,0.0,0.7,Daniels,0,2019-20
0,2,165,0.0,0.0,1,223911,0,0,-2,2,20.8,1,,DEF,0.0,0.0,0,Chris,0.1,19,1,43.7,61,False,276.8,,,,,911,Knee injury - Expected back 30 Aug,43,0,0,0,223911.jpg,2.2,0,0,Mepham,0.6,False,,i,3,91,138.0,27,95145,0,124466,0,0.0,6.3,Mepham,1,2019-20
0,1,161,75.0,25.0,1,15149,0,0,-2,2,64.4,0,,DEF,-0.1,-0.1,0,Simon,0.0,21,0,40.2,62,False,263.8,,,,,964,Knee injury - 75% chance of playing,43,0,0,0,15149.jpg,1.1,1,0,Francis,0.0,False,,d,3,91,72.0,16,5387,0,5208,0,0.0,3.7,Francis,3,2019-20
1,3,309,100.0,75.0,4,54469,0,0,-2,2,183.0,1,,DEF,0.4,0.5,2,Adam,1.1,40,0,58.8,63,False,309.6,,,,,2055,,43,0,0,0,54469.jpg,2.0,0,0,Smith,0.4,False,,a,3,91,97.0,49,66379,0,142204,0,0.3,11.4,Adam Smith,7,2019-20
0,0,85,100.0,100.0,1,235530,0,0,-1,1,28.4,0,,DEF,0.8,0.9,2,Lloyd,1.4,15,0,12.2,64,False,73.4,,,,,638,,44,0,0,0,235530.jpg,1.4,0,0,Kelly,0.1,False,,a,3,91,20.0,11,7536,0,10639,0,0.3,2.5,Kelly,2,2019-20
5,10,463,100.0,100.0,6,171129,0,0,2,-2,558.9,2,,DEF,2.2,2.8,7,Diego,3.3,38,0,125.5,65,False,596.6,,,,,2333,,42,0,0,0,171129.jpg,3.1,0,0,Rico,7.3,False,,a,3,91,96.0,84,1435141,0,1315917,0,0.8,20.0,Rico,6,2019-20
0,0,33,100.0,100.0,0,222434,0,0,-1,1,12.7,0,,DEF,-0.5,-0.5,0,Jack,0.0,6,0,6.4,66,False,33.6,,,,,238,,39,0,0,0,222434.jpg,1.0,0,0,Simpson,7.8,False,,a,3,91,18.0,4,643247,0,634299,0,0.0,1.0,Simpson,0,2019-20
6,8,321,100.0,100.0,4,75115,0,0,-6,6,391.1,1,,FWD,1.7,2.1,5,Callum,2.6,53,8,162.6,67,False,397.4,,,,,2906,,74,0,0,0,75115.jpg,3.3,0,0,Wilson,4.2,False,,a,3,91,848.0,116,915252,0,1794434,0,0.4,15.7,Callum Wilson,9,2019-20
5,11,313,100.0,100.0,4,78007,0,0,-4,4,412.7,2,,FWD,2.3,3.6,12,Joshua,4.1,37,6,135.1,68,False,435.8,,,,,2010,,61,0,0,0,78007.jpg,3.8,0,0,King,3.3,False,,a,3,91,506.0,99,666583,0,1709754,0,0.7,16.2,King,0,2019-20
2,3,177,100.0,100.0,1,154566,0,0,-4,4,202.5,1,,FWD,2.8,3.2,6,Dominic,3.7,39,3,99.4,69,False,223.2,,,,,1637,,51,0,0,0,154566.jpg,2.2,0,0,Solanke,0.4,False,,a,3,91,569.0,69,42272,0,57460,0,0.7,13.5,Solanke,1,2019-20
0,0,3,100.0,100.0,0,217331,0,0,-2,2,10.6,0,,FWD,0.0,-0.1,0,Sam,0.4,2,0,3.4,71,False,3.4,,,,,25,,43,0,0,0,217331.jpg,1.0,0,0,Surridge,0.6,False,,a,3,91,24.0,4,69178,0,95449,0,0.1,0.9,Surridge,0,2019-20
0,0,0,0.0,0.0,0,40349,0,0,-3,3,0.0,0,,GK,0.0,0.0,0,Asmir,0.0,0,0,0.0,72,False,0.0,,,,,0,Joined AC Milan on loan until the end of the season on 13/1. - Expected back 01 Aug,42,0,0,0,40349.jpg,0.0,0,0,Begovic,0.7,False,,n,3,91,0.0,0,12767,0,158719,0,0.0,0.0,Begovic,0,2019-20
0,0,0,,,0,18726,0,0,-3,3,0.0,0,,GK,-0.5,-0.5,0,Artur,0.0,0,0,0.0,73,False,0.0,,,,,0,,42,0,0,0,18726.jpg,0.0,0,0,Boruc,0.2,False,,a,3,91,0.0,0,9525,0,22938,0,0.0,0.0,Boruc,0,2019-20
0,0,9,,,0,229600,0,0,-3,3,0.0,0,,GK,-0.5,-0.5,0,Mark,0.0,3,0,1.5,74,False,15.2,,,,,90,,42,0,0,0,229600.jpg,1.0,0,2,Travers,0.1,False,,a,3,91,0.0,1,5864,0,15200,0,0.0,0.2,Travers,0,2019-20
5,2,305,0.0,0.0,4,90105,0,0,-7,7,627.1,0,,MID,0.0,0.0,0,Ryan,0.0,34,1,141.9,75,False,355.6,,,,,2061,Contract with club expired on 30/6,68,0,0,0,90105.jpg,2.6,0,0,Fraser,2.4,False,,u,3,91,440.0,73,156067,0,1151657,0,0.0,10.7,Fraser,2,2019-20
0,1,73,100.0,100.0,1,111317,0,0,-4,4,100.8,0,,MID,2.2,2.1,2,David,2.6,12,1,25.4,76,False,82.2,,,,,505,,61,0,0,0,111317.jpg,2.3,0,0,Brooks,0.1,False,,a,3,91,71.0,21,9101,0,24266,0,0.4,3.4,Brooks,1,2019-20
1,2,155,100.0,100.0,1,56872,0,0,-2,2,185.4,0,,MID,3.7,3.9,6,Junior,4.4,17,3,60.7,77,False,179.0,,,,,706,,58,0,0,0,56872.jpg,2.8,0,0,Stanislas,0.1,False,,a,3,91,241.0,42,11762,0,5286,0,0.8,7.2,Stanislas,1,2019-20
0,0,10,0.0,0.0,0,103912,0,0,-4,4,5.4,0,,MID,0.0,0.0,0,Jordon,0.0,1,0,1.2,78,False,6.8,,,,,48,Contract with club expired on 30/6,46,0,0,0,103912.jpg,1.0,0,0,Ibe,0.1,False,,u,3,91,0.0,2,8702,0,25627,0,0.0,0.4,Ibe,0,2019-20
1,0,183,100.0,100.0,2,155408,0,0,0,0,183.1,0,,MID,0.3,0.2,0,Lewis,0.7,30,0,43.8,79,False,187.8,,,,,1340,,50,0,0,0,155408.jpg,1.5,0,0,Cook,0.0,False,,a,3,91,68.0,40,7609,0,6629,0,0.1,8.0,Lewis Cook,5,2019-20
0,0,28,100.0,100.0,0,15237,0,0,-3,3,25.5,0,,MID,-0.5,-0.5,0,Andrew,0.0,6,0,5.6,80,False,23.6,,,,,234,,47,0,0,0,15237.jpg,1.2,0,0,Surman,0.0,False,,a,3,91,8.0,6,1767,0,4646,0,0.0,1.3,Surman,1,2019-20
1,1,186,100.0,100.0,2,40387,0,0,-2,2,151.9,0,,MID,1.5,1.5,2,Dan,2.0,23,3,72.6,81,False,316.4,,,,,1254,,48,0,0,0,40387.jpg,2.2,0,0,Gosling,0.1,False,,a,3,91,259.0,54,14793,0,13111,0,0.4,11.2,Gosling,3,2019-20
2,2,376,100.0,100.0,4,152551,0,0,-2,2,189.4,0,,MID,1.3,1.4,2,Jefferson,1.9,49,1,79.4,82,False,439.0,,,,,2702,,48,0,0,0,152551.jpg,2.0,1,0,Lerma,0.1,False,,a,3,91,169.0,65,15689,0,23987,0,0.4,13.5,Lerma,11,2019-20
2,4,241,100.0,100.0,1,154131,0,0,-2,2,147.2,0,,DEF,0.5,0.4,0,Jack,0.9,27,0,54.3,446,False,308.8,,,,,1547,,43,0,0,0,154131.jpg,2.1,0,0,Stacey,0.1,False,,a,3,91,86.0,39,9636,0,15077,0,0.2,9.1,Stacey,2,2019-20
1,5,347,100.0,100.0,5,168991,0,0,-1,1,239.8,1,,MID,0.5,0.5,1,Philip,1.0,41,1,112.9,476,False,545.4,,,,,2526,,49,0,0,0,168991.jpg,2.0,0,0,Billing,0.2,False,,a,3,91,342.0,68,28012,0,30373,0,0.2,13.9,Billing,8,2019-20
1,0,60,100.0,100.0,2,220307,0,0,-2,2,82.6,0,,MID,0.2,0.1,0,Arnaut,0.6,12,0,27.9,492,False,60.6,,,,,625,,58,0,0,0,220307.jpg,1.7,0,0,Danjuma Groeneveld,0.0,False,,a,3,91,139.0,24,1386,0,5211,0,0.1,4.1,Danjuma,0,2019-20
1,13,680,100.0,100.0,5,225321,0,0,-1,1,24.0,4,,GK,3.5,3.4,3,Aaron,3.9,62,0,99.7,494,False,973.8,,,,,3330,,44,0,0,1,225321.jpg,3.4,0,128,Ramsdale,3.2,False,,a,3,91,0.0,126,762720,0,570673,0,0.9,28.6,Ramsdale,0,2019-20
1,7,295,100.0,100.0,2,153682,0,0,-3,3,242.1,2,,MID,0.2,0.2,1,Harry,0.7,32,7,128.5,505,False,377.4,,,,,1637,,57,0,0,0,153682.jpg,2.9,0,0,Wilson,1.5,False,,a,3,91,667.0,91,653284,0,655624,0,0.1,16.0,Harry Wilson,2,2019-20
0,0,0,,,0,461017,0,0,0,0,0.0,0,,MID,-0.5,-0.5,0,Christian,0.0,0,0,0.0,564,False,0.0,,,,,0,,45,0,0,0,461017.jpg,0.0,0,0,Saydee,0.0,False,,a,3,91,0.0,0,1204,0,954,0,0.0,0.0,Saydee,0,2019-20
0,0,0,,,0,444183,0,0,0,0,0.0,0,,MID,-0.5,-0.5,0,Gavin,0.0,0,0,0.0,565,False,0.0,,,,,0,,45,0,0,0,444183.jpg,0.0,0,0,Kilkenny,0.0,False,,a,3,91,0.0,0,750,0,605,0,0.0,0.0,Kilkenny,0,2019-20
0,0,0,0.0,0.0,0,207300,0,0,-1,1,0.0,0,,MID,0.0,0.0,0,Mihai-Alexandru,0.0,0,0,0.0,574,False,0.0,,,,,0,Joined Wigan Athletic on loan until the end of the season on 31/1. - Expected back 01 Aug,44,0,0,0,207300.jpg,0.0,0,0,Dobre,0.0,False,,n,3,91,0.0,0,591,0,528,0,0.0,0.0,Dobre,0,2019-20
0,1,227,100.0,100.0,3,61933,0,0,-2,2,29.8,0,,DEF,0.0,-0.1,0,Shane,0.4,18,1,41.8,37,False,288.0,,,,,1232,,48,0,0,0,61933.jpg,2.3,0,0,Duffy,0.8,False,,a,4,36,100.0,44,55574,0,182437,0,0.1,9.2,Duffy,2,2019-20
1,3,313,100.0,100.0,6,86153,0,0,-2,2,338.0,1,,DEF,-0.3,-0.4,0,Martín,0.1,32,0,85.5,38,False,337.4,,,,,1892,,43,0,0,0,86153.jpg,2.3,0,0,Montoya,0.5,False,,a,4,36,177.0,62,104271,0,120056,0,0.0,14.4,Montoya,5,2019-20
0,3,121,100.0,100.0,1,209362,0,0,-2,2,72.6,0,,DEF,-0.2,-0.1,1,Bernardo,0.4,17,0,31.9,39,False,154.0,,,,,675,,43,0,0,0,209362.jpg,1.5,0,0,Fernandes da Silva Junior,0.1,False,,a,4,36,92.0,21,8311,0,13987,0,0.1,4.9,Bernardo,1,2019-20
0,0,0,0.0,0.0,0,52484,0,0,-2,2,0.0,0,,DEF,0.0,0.0,0,Leon,0.0,0,0,0.0,40,False,0.0,,,,,0,Joined Wigan Athletic on a permanent deal on 25/6,43,0,0,0,52484.jpg,0.0,0,0,Balogun,0.0,False,,u,4,36,0.0,0,1364,0,5318,0,0.0,0.0,Balogun,0,2019-20
0,0,15,0.0,0.0,0,42748,0,0,-3,3,27.9,0,,DEF,0.0,0.0,0,Gaëtan,0.0,3,0,5.0,41,False,16.0,,,,,57,Joined Nottingham Forest on a permanent deal on 30/1,42,0,0,0,42748.jpg,0.8,0,0,Bong,0.1,False,,u,4,36,6.0,3,2474,0,8768,0,0.0,0.7,Bong,0,2019-20
3,17,674,100.0,100.0,9,83299,0,0,3,-3,171.8,3,,DEF,2.8,2.6,2,Lewis,3.1,50,3,146.8,42,False,825.6,,,,,3230,,48,0,0,0,83299.jpg,3.6,0,0,Dunk,12.5,False,,a,4,36,469.0,128,1699421,0,1364752,0,0.6,26.7,Dunk,9,2019-20
0,0,0,0.0,0.0,0,178173,0,0,-2,2,0.0,0,,DEF,0.0,0.0,0,Matthew,0.0,0,0,0.0,43,False,0.0,,,,,0,Joined Derby County on loan until the end of the season on 2/8. - Expected back 01 Aug,43,0,0,0,178173.jpg,0.0,0,0,Clarke,0.0,False,,n,4,36,0.0,0,498,0,1392,0,0.0,0.0,Clarke,0,2019-20
1,0,74,100.0,100.0,2,20529,0,0,-6,6,57.1,0,,FWD,0.3,0.4,1,Glenn,0.9,10,1,37.7,44,False,74.0,,,,,785,,54,0,0,0,20529.jpg,1.6,0,0,Murray,0.7,False,,a,4,36,249.0,36,57591,0,231639,0,0.2,6.7,Murray,0,2019-20
0,0,5,0.0,0.0,1,106757,0,0,-3,3,1.3,0,,FWD,0.0,0.0,0,Jürgen,0.0,1,0,3.3,45,False,3.2,,,,,85,Joined FC Cincinnatti on loan until the end of the season on 12/2. - Expected back 01 Aug,52,0,0,0,106757.jpg,1.5,0,0,Locadia,0.1,False,,n,4,36,30.0,3,6923,0,23996,0,0.0,0.6,Locadia,0,2019-20
0,1,20,0.0,0.0,0,93284,0,0,-3,3,11.3,0,,FWD,0.0,0.0,0,Florin,0.0,2,1,7.6,46,False,45.0,,,,,71,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Aug,47,0,0,0,93284.jpg,1.7,1,0,Andone,0.3,False,,n,4,36,21.0,5,160457,0,197685,0,0.0,1.1,Andone,0,2019-20
0,14,754,,,9,131897,0,0,2,-2,0.0,0,,GK,3.2,2.9,2,Mathew,3.4,54,0,100.1,47,False,1000.0,,,,,3420,,47,0,0,0,131897.jpg,3.6,0,117,Ryan,11.5,False,,a,4,36,0.0,135,1231541,0,1282927,0,0.7,28.7,Ryan,0,2019-20
0,0,0,,,0,50093,0,0,-1,1,0.0,2,,GK,-0.5,-0.5,0,David,0.0,0,0,0.0,48,False,0.0,,,,,0,,39,0,0,0,50093.jpg,0.0,0,0,Button,18.2,False,,a,4,36,0.0,0,815602,0,1153130,0,0.0,0.0,Button,0,2019-20
5,7,326,,,3,60307,0,0,-3,3,908.5,0,,MID,0.3,0.2,0,Pascal,0.7,32,2,161.6,49,False,388.2,,,,,1791,,62,1,0,0,60307.jpg,2.6,0,0,Groß,0.4,False,,a,4,36,323.0,76,115179,0,142704,0,0.1,12.3,Groß,4,2019-20
1,2,90,100.0,75.0,1,165210,0,0,-2,2,62.5,0,,MID,-0.2,-0.2,1,Alireza,0.3,4,2,25.9,50,False,90.6,,,,,305,,58,0,0,0,165210.jpg,2.8,0,0,Jahanbakhsh,0.1,False,,a,4,36,106.0,28,12848,0,15906,0,0.1,4.8,Jahanbakhsh,0,2019-20
0,0,0,0.0,0.0,0,167473,0,0,-1,1,0.0,0,,MID,0.0,0.0,0,José Heriberto,0.0,0,0,0.0,51,False,0.0,,,,,0,Knee injury - Unknown return date,54,0,0,0,167473.jpg,0.0,0,0,Izquierdo Mena,0.0,False,,i,4,36,0.0,0,338,0,421,0,0.0,0.0,Izquierdo,0,2019-20
0,0,0,0.0,0.0,0,83543,0,0,-2,2,0.0,0,,MID,0.0,0.0,0,Anthony,0.0,0,0,0.0,52,False,0.0,,,,,0,Joined Fulham on loan until the end of the season on 21/7. - Expected back 01 Aug,53,0,0,0,83543.jpg,0.0,0,0,Knockaert,0.0,False,,n,4,36,0.0,0,408,0,1057,0,0.0,0.0,Knockaert,0,2019-20
0,0,207,100.0,100.0,4,227127,0,0,0,0,110.6,0,,MID,1.2,1.9,7,Yves,2.4,18,1,45.1,53,False,238.8,,,,,1253,,50,0,0,0,227127.jpg,1.8,0,0,Bissouma,0.0,False,,a,4,36,101.0,39,2389,0,2011,0,0.5,7.8,Bissouma,4,2019-20
2,2,441,100.0,100.0,6,66242,0,0,-2,2,434.1,0,,MID,1.2,1.1,1,Davy,1.6,46,1,122.5,54,False,522.2,,,,,2826,,48,1,0,0,66242.jpg,2.2,0,0,Pröpper,0.3,False,,a,4,36,271.0,78,93813,0,99021,0,0.3,16.2,Pröpper,4,2019-20
1,3,129,100.0,100.0,4,109345,0,0,-4,4,239.6,0,,MID,0.2,0.4,2,Solomon,0.9,15,0,70.4,55,False,189.4,,,,,1139,,46,0,0,0,109345.jpg,2.0,0,0,March,0.2,False,,a,4,36,274.0,38,38554,0,61586,0,0.2,8.3,March,2,2019-20
0,0,0,100.0,100.0,0,38490,0,0,-3,3,0.0,3,,MID,-0.5,-0.5,0,Beram,0.0,0,0,0.0,56,False,0.0,,,,,0,,42,0,0,0,38490.jpg,0.0,0,0,Kayal,0.1,False,,a,4,36,0.0,0,36774,0,35201,0,0.0,0.0,Kayal,0,2019-20
1,1,406,100.0,100.0,6,40845,0,0,-1,1,292.8,0,,MID,1.2,1.2,2,Dale,1.7,42,0,82.2,57,False,438.6,,,,,2525,,44,0,0,0,40845.jpg,1.9,0,0,Stephens,1.5,False,,a,4,36,90.0,63,196732,0,297042,0,0.4,14.3,Stephens,8,2019-20
5,9,352,100.0,100.0,4,116216,0,0,-2,2,585.4,3,,MID,3.8,3.2,0,Leandro,3.7,34,5,153.2,421,False,411.4,,,,,2004,,58,0,0,0,116216.jpg,3.4,0,0,Trossard,0.5,False,,a,4,36,540.0,104,150143,0,165710,0,0.6,17.9,Trossard,0,2019-20
0,3,480,100.0,100.0,9,78916,0,0,0,0,311.9,0,,DEF,2.8,2.6,2,Dan,3.1,42,0,104.2,475,False,602.8,,,,,2879,,45,0,0,0,78916.jpg,2.5,0,0,Burn,0.3,False,,a,4,36,128.0,86,50645,0,40985,0,0.7,19.1,Burn,5,2019-20
