name,web_name,position,team,element,kickoff_time,opponent_team,total_points,value,was_home,team_last_5_points_h2h,team_last_5_points_vs_all,tot_assists_last_5_h2h,tot_assists_last_5,tot_bonus_last_5_h2h,tot_bonus_last_5,tot_bps_last_5_h2h,tot_bps_last_5,tot_clean_sheets_last_5_h2h,tot_clean_sheets_last_5,tot_goals_conceded_last_5_h2h,tot_goals_conceded_last_5,tot_goals_scored_last_5_h2h,tot_goals_scored_last_5,tot_own_goals_last_5_h2h,tot_own_goals_last_5,tot_penalties_missed_last_5_h2h,tot_penalties_missed_last_5,tot_penalties_saved_last_5_h2h,tot_penalties_saved_last_5,tot_red_cards_last_5_h2h,tot_red_cards_last_5,tot_yellow_cards_last_5_h2h,tot_yellow_cards_last_5,tot_saves_last_5_h2h,tot_saves_last_5,tot_total_points_last_5_h2h,tot_total_points_last_5,tot_team_points_last_5_h2h,tot_team_points_last_5,avg_ict_index_last_5_h2h,avg_ict_index_last_5,avg_influence_last_5_h2h,avg_influence_last_5,avg_creativity_last_5_h2h,avg_creativity_last_5,avg_threat_last_5_h2h,avg_threat_last_5,avg_selected_last_5_h2h,avg_selected_last_5,avg_minutes_last_5_h2h,avg_minutes_last_5
Freddie Ladapo,Ladapo,FWD,Ipswich Town,276,2024-08-17T11:30:00Z,Manchester City,0.0,45,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179213.0,179213.0,0.0,0.0
Levi Colwill,Colwill,DEF,Chelsea,162,2024-08-18T15:30:00Z,Wolverhampton Wanderers,1.5,45,False,1,1,0,0,0,0,28,21,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,9,1.0,1.0,6.0,8.0,3.0,2.0,1.0,1.0,290968.0,181845.0,34.0,36.0
Nick Pope,Pope,GK,Newcastle United,413,2024-08-17T14:00:00Z,Bournemouth,6.0,50,False,15,15,0,0,2,3,77,60,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,1,17,10,15,16,6,10,2.0,2.0,25.0,16.0,0.0,0.0,0.0,0.0,1487432.0,562476.0,72.0,54.0
Jorge Luiz Frello Filho,Jorginho,MID,Arsenal,7,2024-08-17T14:00:00Z,Aston Villa,0.0,50,False,13,13,1,0,0,0,21,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9,15,1.0,0.0,4.0,0.0,6.0,0.0,1.0,0.0,109242.0,20935.0,25.0,0.0
Luke Woolfenden,Woolfenden,DEF,Ipswich Town,284,2024-08-17T11:30:00Z,Manchester City,0.0,40,False,1,1,0,0,0,0,7,14,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3.0,3.0,27.0,27.0,0.0,0.0,2.0,2.0,108271.0,108271.0,90.0,90.0
Łukasz Fabiański,Fabianski,GK,West Ham United,521,2024-08-17T16:30:00Z,Crystal Palace,0.0,40,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1150090.0,1150090.0,0.0,0.0
Idrissa Gueye,Gana,MID,Everton,222,2024-08-17T14:00:00Z,Tottenham Hotspur,2.0,50,False,0,0,0,0,0,3,57,74,0,1,8,8,0,1,0,0,0,0,0,0,0,0,2,1,0,0,7,18,2,4,2.0,3.0,10.0,18.0,6.0,13.0,4.0,4.0,5286.0,5591.0,73.0,88.0
Joe Gomez,Gomez,DEF,Liverpool,322,2024-08-17T11:30:00Z,Brentford,0.0,50,True,10,10,0,1,0,0,3,32,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,12,0.0,1.0,1.0,3.0,0.0,1.0,0.0,4.0,116335.0,108111.0,2.0,23.0
Dominic Calvert-Lewin,Calvert-Lewin,FWD,Everton,220,2024-08-17T14:00:00Z,Tottenham Hotspur,1.0,60,False,0,0,1,1,0,2,10,55,0,1,6,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,17,2,4,2.0,4.0,4.0,13.0,5.0,7.0,14.0,24.0,80539.0,126262.0,47.0,69.0
Yerson Mosquera,Mosquera,DEF,Wolverhampton Wanderers,558,2024-08-17T14:00:00Z,Chelsea,1.0,40,True,0,0,0,0,0,0,8,16,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2.0,1.0,11.0,9.0,7.0,6.0,0.0,0.0,20372.0,16298.0,45.0,36.0
Konstantinos Tsimikas,Tsimikas,DEF,Liverpool,337,2024-08-17T11:30:00Z,Brentford,0.5,50,True,10,10,2,0,3,0,52,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,11,12,4.0,0.0,12.0,0.0,15.0,0.0,12.0,0.0,267769.0,84866.0,30.0,3.0
Christian Nørgaard,Nørgaard,MID,Brentford,101,2024-08-18T13:00:00Z,Liverpool,2.0,50,False,13,13,1,0,0,0,57,63,0,2,7,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,12,5,9,3.0,3.0,12.0,13.0,13.0,12.0,8.0,4.0,18949.0,12714.0,64.0,81.0
Emiliano Martínez Romero,Martinez,GK,Aston Villa,47,2024-08-17T16:30:00Z,Arsenal,2.0,50,True,9,9,0,0,5,0,97,40,2,0,9,7,0,0,1,1,0,0,0,0,0,0,1,0,20,13,21,5,7,5,3.0,2.0,28.0,18.0,2.0,0.0,0.0,0.0,789910.0,1104784.0,90.0,54.0
Declan Rice,Rice,MID,Arsenal,16,2024-08-17T14:00:00Z,Aston Villa,2.5,65,False,13,13,1,1,0,3,86,83,1,3,4,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,13,23,7,15,4.0,6.0,19.0,22.0,16.0,21.0,6.0,20.0,518748.0,606880.0,89.0,88.0
Dejan Kulusevski,Kulusevski,MID,Tottenham Hotspur,492,2024-08-19T19:00:00Z,Everton,1.5,65,True,5,5,0,0,0,3,23,55,0,1,4,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,5,21,9,8,3.0,8.0,9.0,21.0,14.0,17.0,11.0,38.0,405838.0,216960.0,51.0,52.0
Pascal Groß,Gross,MID,Brighton & Hove Albion,125,2024-08-17T14:00:00Z,Manchester United,1.0,65,True,15,15,0,0,6,0,103,53,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,12,7,8.0,6.0,30.0,13.0,23.0,39.0,25.0,7.0,374368.0,318638.0,63.0,63.0
Gabriel dos Santos Magalhães,Gabriel,DEF,Arsenal,3,2024-08-17T14:00:00Z,Aston Villa,3.5,60,False,13,13,0,0,0,2,65,98,0,3,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,24,9,15,4.0,2.0,15.0,11.0,4.0,1.0,17.0,6.0,1822407.0,2458027.0,81.0,75.0
Cody Gakpo,Gakpo,FWD,Liverpool,321,2024-08-17T11:30:00Z,Brentford,1.0,75,True,10,10,1,1,3,3,60,83,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,17,21,11,12,3.0,6.0,14.0,19.0,5.0,11.0,10.0,26.0,334310.0,333310.0,51.0,59.0
Mohammed Kudus,Kudus,MID,West Ham United,525,2024-08-17T16:30:00Z,Crystal Palace,2.0,65,False,1,1,0,1,2,0,32,80,0,0,8,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,18,1,3,5.0,7.0,18.0,21.0,17.0,20.0,19.0,25.0,480787.0,507350.0,88.0,90.0
Benicio Baker-Boaitey,Baker-Boaitey,MID,Brighton & Hove Albion,114,2024-08-17T14:00:00Z,Manchester United,0.0,45,True,15,15,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,682.0,665.0,0.0,5.0
Vitaly Janelt,Janelt,MID,Brentford,94,2024-08-18T13:00:00Z,Liverpool,2.0,50,False,12,12,0,0,0,0,42,79,0,2,8,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,17,5,9,2.0,4.0,10.0,15.0,7.0,15.0,5.0,8.0,11735.0,10664.0,77.0,75.0
Adama Traoré,Adama,MID,Fulham,239,2024-08-16T19:00:00Z,Leicester City,3.0,50,True,4,4,0,1,0,1,32,49,2,2,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,9,18,4,4,5.0,3.0,8.0,11.0,12.0,7.0,26.0,14.0,235749.0,11132.0,57.0,61.0
Alexis Mac Allister,Mac Allister,MID,Liverpool,329,2024-08-17T11:30:00Z,Brentford,2.0,65,True,10,10,0,0,1,1,80,69,0,2,6,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,18,18,9,12,6.0,4.0,24.0,17.0,20.0,17.0,21.0,9.0,588939.0,434395.0,70.0,83.0
Endo Wataru,Endo,MID,Liverpool,320,2024-08-17T11:30:00Z,Brentford,0.0,50,True,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17472.0,17472.0,0.0,0.0
João Pedro Ferreira Silva,Jota Silva,MID,Nottingham Forest,596,2024-08-17T14:00:00Z,Southampton,0.0,60,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10205.0,10205.0,0.0,0.0
Ashley Phillips,A.Phillips,DEF,Tottenham Hotspur,478,2024-08-19T19:00:00Z,Everton,0.0,40,True,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18776.0,20347.0,0.0,0.0
Keane Lewis-Potter,Lewis-Potter,MID,Brentford,98,2024-08-18T13:00:00Z,Liverpool,0.5,50,False,11,11,0,0,0,0,6,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,9,0.0,2.0,1.0,3.0,0.0,3.0,0.0,14.0,5082.0,5200.0,10.0,30.0
Ben Johnson,Johnson,DEF,Ipswich Town,275,2024-08-17T11:30:00Z,Manchester City,0.0,40,False,2,2,0,0,0,0,12,-7,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,40543.0,106449.0,27.0,10.0
Michael Golding,Golding,MID,Leicester City,292,2024-08-19T19:00:00Z,Fulham,0.0,45,False,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4727.0,4727.0,0.0,0.0
Remi Matthews,Matthews,GK,Crystal Palace,209,2024-08-18T13:00:00Z,West Ham United,0.0,40,True,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15932.0,35598.0,0.0,0.0
Alfie Gilchrist,Gilchrist,DEF,Chelsea,170,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,40,False,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5287.0,14734.0,3.0,0.0
Nayef Aguerd,N.Aguerd,DEF,West Ham United,529,2024-08-17T16:30:00Z,Crystal Palace,1.0,45,False,1,1,0,0,0,0,37,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,3,3.0,0.0,15.0,1.0,3.0,0.0,7.0,0.0,49026.0,39889.0,45.0,9.0
Emile Smith Rowe,Smith Rowe,MID,Fulham,19,2024-08-16T19:00:00Z,Leicester City,1.5,55,True,4,4,0,0,1,0,42,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,13,10,3.0,0.0,10.0,1.0,11.0,2.0,7.0,2.0,548839.0,435906.0,28.0,23.0
Enes Ünal,Enes Ünal,FWD,Bournemouth,65,2024-08-17T14:00:00Z,Newcastle United,0.0,55,True,4,4,0,1,0,0,2,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,2,0.0,1.0,0.0,1.0,0.0,4.0,0.0,7.0,2254.0,3377.0,0.0,20.0
Lucas Bergström,Bergström,GK,Chelsea,154,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.0,40,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008.0,7240.0,0.0,0.0
Kacper Kozłowski,Kozlowski,MID,Brighton & Hove Albion,130,2024-08-17T14:00:00Z,Manchester United,0.0,45,True,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0,139.0,0.0,0.0
Axel Tuanzebe,Tuanzebe,DEF,Ipswich Town,282,2024-08-17T11:30:00Z,Manchester City,1.0,40,False,2,2,0,0,0,0,1,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,0.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,37506.0,58052.0,15.0,29.0
Gabriel Fernando de Jesus,G.Jesus,FWD,Arsenal,2,2024-08-17T14:00:00Z,Aston Villa,0.0,70,False,13,13,0,1,0,0,30,23,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,6,9,15,5.0,1.0,12.0,5.0,9.0,5.0,30.0,2.0,2360406.0,251392.0,50.0,6.0
Iliman Ndiaye,Ndiaye,FWD,Everton,232,2024-08-17T14:00:00Z,Tottenham Hotspur,0.5,55,False,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2819.0,5306.0,3.0,8.0
David Raya Martin,Raya,GK,Arsenal,15,2024-08-17T14:00:00Z,Aston Villa,4.0,55,False,14,14,0,0,0,1,69,98,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,1,11,9,11,25,3,14,2.0,2.0,19.0,16.0,0.0,0.0,0.0,0.0,1108772.0,1400326.0,81.0,81.0
Enso González,Gonzalez,MID,Wolverhampton Wanderers,547,2024-08-17T14:00:00Z,Chelsea,0.0,45,True,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.0,2297.0,0.0,0.0
Archie Gray,Gray,MID,Tottenham Hotspur,489,2024-08-19T19:00:00Z,Everton,1.0,50,True,5,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,8492.0,12081.0,3.0,5.0
Christopher Nkunku,Nkunku,MID,Chelsea,181,2024-08-18T15:30:00Z,Wolverhampton Wanderers,0.5,65,False,2,2,0,0,2,2,33,44,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,9,6.0,3.0,16.0,12.0,9.0,9.0,38.0,13.0,382316.0,508017.0,44.0,38.0
Manuel Akanji,Akanji,DEF,Manchester City,340,2024-08-18T15:30:00Z,Ipswich Town,6.0,55,True,15,15,0,0,0,0,25,111,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,3,15,2.0,2.0,19.0,14.0,1.0,5.0,0.0,4.0,376952.0,516803.0,90.0,86.0
Ryan Gravenberch,Gravenberch,MID,Liverpool,323,2024-08-17T11:30:00Z,Brentford,3.0,50,True,12,12,0,0,0,0,17,22,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,13,1.0,2.0,6.0,5.0,5.0,9.0,2.0,2.0,10777.0,8501.0,49.0,46.0
Joe Willock,Willock,MID,Newcastle United,420,2024-08-17T14:00:00Z,Bournemouth,0.0,50,False,15,15,0,0,0,0,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,10,3.0,0.0,7.0,0.0,10.0,0.0,11.0,0.0,30413.0,11951.0,43.0,0.0
Mark Flekken,Flekken,GK,Brentford,91,2024-08-18T13:00:00Z,Liverpool,3.0,45,False,11,11,0,0,0,3,62,104,0,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,17,20,7,21,2,9,3.0,3.0,33.0,29.0,0.0,2.0,0.0,0.0,419404.0,617525.0,90.0,90.0
Lewis Cook,Cook,MID,Bournemouth,64,2024-08-17T14:00:00Z,Newcastle United,0.5,50,True,5,5,0,0,0,0,51,61,1,0,3,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,7,7,2,2.0,3.0,13.0,13.0,9.0,18.0,1.0,2.0,4646.0,6340.0,62.0,79.0
Alex Iwobi,Iwobi,MID,Fulham,247,2024-08-16T19:00:00Z,Leicester City,2.0,55,True,3,3,1,0,3,0,83,55,0,1,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,5,4,8.0,5.0,25.0,13.0,29.0,25.0,29.0,16.0,81819.0,50522.0,90.0,90.0
Ethan Nwaneri,Nwaneri,MID,Arsenal,12,2024-08-17T14:00:00Z,Aston Villa,0.0,45,False,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5873.0,6743.0,0.0,0.0
Ross Stewart,Stewart,FWD,Southampton,473,2024-08-17T14:00:00Z,Nottingham Forest,0.0,45,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64653.0,64653.0,0.0,0.0
Matt Doherty,Doherty,DEF,Wolverhampton Wanderers,543,2024-08-17T14:00:00Z,Chelsea,0.5,45,True,0,0,0,0,1,0,24,30,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,0,1.0,2.0,9.0,9.0,0.0,2.0,4.0,6.0,31972.0,22204.0,10.0,48.0
Alejo Véliz,Veliz,FWD,Tottenham Hotspur,507,2024-08-19T19:00:00Z,Everton,0.0,50,True,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5392.0,4272.0,0.0,0.0
Isaac Hayden,Hayden,MID,Newcastle United,400,2024-08-17T14:00:00Z,Bournemouth,0.0,45,False,15,15,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,10,10,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,123069.0,3497.0,22.0,0.0
Wilson Odobert,Odobert,MID,Tottenham Hotspur,612,2024-08-19T19:00:00Z,Everton,0.0,55,True,5,5,0,0,0,0,18,25,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,2,2.0,2.0,5.0,4.0,10.0,9.0,4.0,9.0,3365.0,4368.0,56.0,54.0
Conor Bradley,Bradley,DEF,Liverpool,313,2024-08-17T11:30:00Z,Brentford,1.0,50,True,13,13,0,0,0,0,16,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,13,3.0,2.0,5.0,3.0,3.0,1.0,21.0,16.0,217049.0,181253.0,32.0,9.0
Tom Cairney,Cairney,MID,Fulham,243,2024-08-16T19:00:00Z,Leicester City,0.5,50,True,4,4,0,0,2,0,54,15,0,0,2,4,2,0,0,0,0,0,0,0,0,0,1,2,0,0,14,2,10,5,3.0,2.0,16.0,4.0,6.0,12.0,9.0,3.0,6576.0,3625.0,31.0,28.0
Jarell Quansah,Quansah,DEF,Liverpool,333,2024-08-17T11:30:00Z,Brentford,0.5,45,True,13,13,0,0,0,5,8,106,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,26,11,12,0.0,6.0,3.0,36.0,0.0,3.0,0.0,17.0,79064.0,194688.0,6.0,68.0
Jacob Ramsey,Ramsey,MID,Aston Villa,53,2024-08-17T16:30:00Z,Arsenal,2.0,55,True,9,9,0,1,0,0,26,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,7,5,2.0,1.0,8.0,6.0,9.0,4.0,2.0,2.0,40612.0,14102.0,33.0,8.0
Emiliano Buendía Stati,Buendia,MID,Aston Villa,31,2024-08-17T16:30:00Z,Arsenal,0.0,55,True,7,7,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,1.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,25331.0,8025.0,28.0,0.0
James McAtee,McAtee,MID,Manchester City,357,2024-08-18T15:30:00Z,Ipswich Town,0.5,50,True,15,15,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5552.0,32796.0,0.0,5.0
Andrew Robertson,Robertson,DEF,Liverpool,335,2024-08-17T11:30:00Z,Brentford,4.0,60,True,13,13,0,0,0,3,69,124,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,31,11,12,3.0,6.0,12.0,21.0,13.0,28.0,3.0,13.0,494746.0,436183.0,60.0,63.0
Luke Harris,Harris,MID,Fulham,246,2024-08-16T19:00:00Z,Leicester City,0.0,45,True,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3683.0,1466.0,0.0,0.0
Youri Tielemans,Tielemans,MID,Aston Villa,57,2024-08-17T16:30:00Z,Arsenal,4.0,55,True,7,7,1,1,1,4,50,79,1,0,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,19,7,5,2.0,4.0,11.0,19.0,11.0,15.0,2.0,5.0,102827.0,52883.0,60.0,44.0
João Neves Virgínia,J.Virginia,GK,Everton,227,2024-08-17T14:00:00Z,Tottenham Hotspur,0.0,40,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55235.0,48200.0,0.0,0.0
Oleksandr Zinchenko,Zinchenko,DEF,Arsenal,25,2024-08-17T14:00:00Z,Aston Villa,3.0,50,False,14,14,0,0,0,0,63,41,0,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,10,9,15,3.0,1.0,17.0,3.0,9.0,5.0,5.0,2.0,1093826.0,467790.0,60.0,27.0
Francisco Jorge Tomás Oliveira,Chiquinho,MID,Wolverhampton Wanderers,537,2024-08-17T14:00:00Z,Chelsea,0.5,45,True,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,2186.0,5442.0,1.0,2.0
Ederson Santana de Moraes,Ederson M.,GK,Manchester City,347,2024-08-18T15:30:00Z,Ipswich Town,7.0,55,True,15,15,0,0,0,1,28,112,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,7,28,3,15,2.0,1.0,19.0,15.0,0.0,0.0,0.0,0.0,865908.0,1201094.0,90.0,68.0
Andrew Omobamidele,Omobamidele,DEF,Nottingham Forest,440,2024-08-17T14:00:00Z,Southampton,0.0,45,False,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194869.0,5016.0,0.0,0.0
Norberto Bercique Gomes Betuncal,Beto,FWD,Everton,218,2024-08-17T14:00:00Z,Tottenham Hotspur,1.0,50,False,0,0,0,0,0,0,7,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22219.0,24720.0,10.0,8.0
Diogo Dalot Teixeira,Dalot,DEF,Manchester United,369,2024-08-16T19:00:00Z,Brighton & Hove Albion,3.5,50,False,15,15,0,0,3,4,90,110,1,2,6,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,21,28,6,12,5.0,3.0,20.0,21.0,13.0,7.0,15.0,6.0,487817.0,732006.0,81.0,81.0
Pape Matar Sarr,P.M.Sarr,MID,Tottenham Hotspur,499,2024-08-19T19:00:00Z,Everton,1.5,50,True,5,5,0,0,0,0,23,55,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,8,9,8,1.0,3.0,4.0,7.0,3.0,10.0,6.0,8.0,111808.0,119096.0,29.0,72.0
Danny Welbeck,Welbeck,FWD,Brighton & Hove Albion,148,2024-08-17T14:00:00Z,Manchester United,7.0,55,True,15,15,1,2,4,4,85,104,3,2,3,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,25,30,12,7,7.0,7.0,25.0,30.0,22.0,16.0,23.0,26.0,101174.0,106741.0,80.0,75.0
Yankuba Minteh,Minteh,MID,Brighton & Hove Albion,135,2024-08-17T14:00:00Z,Manchester United,4.0,55,True,15,15,1,2,0,0,18,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,6,6.0,6.0,25.0,25.0,31.0,31.0,8.0,8.0,119994.0,119994.0,45.0,45.0
Nathan Aké,Aké,DEF,Manchester City,341,2024-08-18T15:30:00Z,Ipswich Town,3.5,55,True,15,15,0,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,15,1.0,0.0,7.0,3.0,1.0,1.0,5.0,1.0,262190.0,446000.0,39.0,16.0
Bernd Leno,Leno,GK,Fulham,248,2024-08-16T19:00:00Z,Leicester City,7.5,50,True,4,4,0,0,5,1,94,109,1,1,3,7,0,0,0,0,0,0,1,0,0,0,1,0,18,21,26,19,13,5,3.0,3.0,30.0,35.0,0.0,0.0,0.0,0.0,246188.0,1073921.0,54.0,90.0
Jamaal Lascelles,Lascelles,DEF,Newcastle United,407,2024-08-17T14:00:00Z,Bournemouth,0.0,45,False,15,15,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,10,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,196544.0,122597.0,18.0,0.0
Axel Disasi,Disasi,DEF,Chelsea,167,2024-08-18T15:30:00Z,Wolverhampton Wanderers,5.5,45,False,2,2,0,0,2,1,43,13,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,9,2.0,0.0,12.0,0.0,3.0,0.0,2.0,0.0,281371.0,240406.0,75.0,9.0
Kevin Schade,Schade,MID,Brentford,106,2024-08-18T13:00:00Z,Liverpool,1.5,55,False,10,10,0,0,0,0,1,-1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,9,0.0,1.0,1.0,2.0,0.0,1.0,2.0,4.0,5018.0,6097.0,16.0,32.0
